,Timestamp,P_ATOM,M_ATOM,P_OSMO,M_OSMO,P_JUNO,M_JUNO,P_ROWAN,M_ROWAN,P_STARS,M_STARS,P_EVMOS,M_EVMOS,P_AKASH,M_AKASH,P_SECRET,M_SECRET,P_KAVA,M_KAVA,P_ETH,M_ETH,P_BTC,M_BTC,Date
580,1666753298203,12.109543183957891,3540457592.749556,1.2375092177621323,581821753.075293,3.0133541250899394,188429976.88846448,0.006258676395096941,14766063.429240393,0.04586808388221153,56162978.84442494,2.3482123782230864,780401493.6327895,0.25720792877556187,49740179.672334105,0.8886467560393103,163567788.2403571,1.5406996085398172,468679080.6304756,1483.4492130608926,178893947222.6676,20195.387343050614,387650187675.6078,2022-10-26 03:01:38.203
581,1666756959654,12.174656396056948,3564963247.913437,1.242596978642897,585342867.6598883,3.0266120609549714,189650574.723914,0.006284406169867578,14805778.418468196,0.045994089708044604,56407122.3070295,2.356611733992432,780286727.5751342,0.25698838066111,49728704.794715784,0.8876704065569709,163552533.78425187,1.5468986190628855,469458251.40349877,1489.4950001934628,179671231017.2491,20274.794813381053,389586197477.5931,2022-10-26 04:02:39.654
582,1666760589998,12.221487677283672,3580179254.5646706,1.2357488886948091,581528276.8067117,2.997185095447677,187526262.21704254,0.006310882344250395,14840938.992571179,0.045814347688909546,56278463.22081481,2.3545260943586688,780763913.3735921,0.25707589507226936,49684278.01188537,0.895903924298329,164815348.47783875,1.546669728328074,469228535.8300241,1484.8823578651482,179124687784.17255,20252.61840977452,388766191358.91473,2022-10-26 05:03:09.998
583,1666764060781,12.158526368688424,3557916106.553715,1.2404145466592285,582794643.3462435,3.0095460075602416,187919188.6282491,0.006289544926815286,14804441.814558038,0.0455195509080853,55882150.997586586,2.335347128541404,775001160.1125133,0.2561744656504169,49619725.1328978,0.8935525980619633,164520567.15440565,1.5370759419667037,466855228.4448547,1482.549380892503,178540846825.84387,20167.177518102373,387086962787.79846,2022-10-26 06:01:00.781
584,1666767634381,12.204214916436042,3567680863.164542,1.2424126228308212,585821228.1152358,2.9940138275775836,187879392.74967745,0.006328153757361942,14886347.576306116,0.04573311306407578,56033105.3589496,2.332285874780819,770093388.8601424,0.2585852437896702,49876167.447466895,0.9019399826169212,165822250.47372898,1.5662649473974415,473690655.2961147,1497.0669849923968,180140049586.48746,20229.832488617205,387597024099.98517,2022-10-26 07:00:34.381
585,1666771305326,12.251436574987354,3591942757.371752,1.2459115670837957,585835543.8943748,3.032021650967917,188475718.25979465,0.006365457937675797,14991776.122717649,0.045774904910217074,56277981.95846705,2.326416753326667,773440198.327281,0.25833640708198247,50071751.9129429,0.9031159349066833,166344799.54497495,1.585448866587856,483219298.157099,1511.4807912214078,182249861433.03848,20304.52520756891,389536498419.50604,2022-10-26 08:01:45.326
586,1666774941798,12.33415238130654,3622118849.841125,1.2595184772860524,591457178.3825198,3.0596497764774746,190659909.82962966,0.0063996267841415,14886010.783840546,0.04606529059491783,56517391.96626381,2.3848335589073133,785562785.111763,0.25976265182533426,50286492.195890784,0.911089185421941,168317289.78525552,1.61188153587255,486912758.91113,1538.6869142099365,186356305516.63687,20650.68178738809,397620774219.4051,2022-10-26 09:02:21.798
587,1666778411398,12.344635255841395,3612020736.6686964,1.264203203005136,594018057.9513037,3.0821601487293706,191379232.4407286,0.0063843406527548064,15026614.860058224,0.04662053690707743,57042197.44238648,2.397706460187246,792418004.2569588,0.2600675136419587,50365904.433735944,0.9099861214446541,167680453.5080536,1.5922066219384263,484317351.7218753,1533.3207730154663,184804844152.00458,20617.016249528224,395957392603.2427,2022-10-26 10:00:11.398
588,1666782133317,12.41395162321993,3627595758.825204,1.2592481788303322,592240038.1787046,3.0605394201487237,191340947.43321255,0.006414533470768857,15092158.981434558,0.04674513264457468,57267241.06982979,2.4029078427927293,789676327.7018688,0.2600821030388536,50286492.8093025,0.9095213423222955,167470305.10038927,1.6077835281776984,488511404.20217776,1536.0592606759162,185183765747.86563,20648.92562073602,396282079876.0341,2022-10-26 11:02:13.317
589,1666785689098,12.344770065833067,3614825694.054956,1.2480156991069613,586641149.3965263,3.0294292295539464,189541278.39044493,0.006393032539601501,15027091.692989513,0.046445703160839354,57115490.673076354,2.4026455930316124,795861480.456086,0.26071511755776494,50441725.281228185,0.9056721885517738,167220976.04215416,1.61312238708337,489644201.81788146,1529.7438693066483,184313716898.825,20625.831747372926,395728312540.05096,2022-10-26 12:01:29.098
590,1666789262140,12.209352656670305,3566795943.5977197,1.256681352686861,584855584.3538355,3.0477748707606165,189194851.6764853,0.006340968912396751,14901378.041582199,0.04594517318643057,56357763.291418046,2.3890650006759264,791721817.1234521,0.2610945964788159,50535372.739004806,0.8971831769092088,165564307.02272505,1.5988263980433801,486923531.86480033,1522.4695569364956,183270734176.61578,20544.905748794776,394146971098.89,2022-10-26 13:01:02.140
591,1666792819789,12.295685090556901,3582770868.065786,1.267301221060332,594557737.6797408,3.06473984048985,192177837.4906424,0.006376018707846585,15016399.322064947,0.04632542769151875,56189340.36507071,2.375342579188194,782548852.3074478,0.2596696101199304,50316534.16623356,0.897488457130435,165122215.98254257,1.573128018205637,478227659.6067006,1530.04267173303,184063580638.38095,20521.943694795453,393017348243.9433,2022-10-26 14:00:19.789
592,1666796537916,12.3802915801911,3634290221.692621,1.272815012804634,599429515.1465349,3.0767710763098095,191916379.581815,0.006459738982375469,15189935.65053619,0.04666874767642484,57319399.972475834,2.4259337100930227,801623425.9403692,0.2618845014705413,50587344.80055612,0.9119738574554416,166996716.9852264,1.5768139387531592,477088878.7691287,1574.9779418487922,190255027101.67026,20854.142068942485,399598261281.27124,2022-10-26 15:02:17.916
593,1666796647395,12.3802915801911,3634290221.692621,1.2673445838308044,596986564.3133943,3.0397508552962953,190444082.94756314,0.00644235884946225,15187160.134382436,0.04691870586464454,57543219.08015115,2.4259337100930227,801623425.9403692,0.26214045329610636,50587344.80055612,0.9105030374573474,167674066.4687537,1.5768139387531592,477088878.7691287,1577.2003999202786,190068906358.05753,20854.142068942485,399598261281.27124,2022-10-26 15:04:07.395
594,1666800141534,12.431199242196604,3641145581.4625673,1.2595616806997234,593776487.5288241,3.015712199379586,188942611.6685274,0.006414875193280258,15115348.51991518,0.04671962605409372,57622696.78927806,2.41568632907902,799705862.7441936,0.26314480935258805,50875097.45694382,0.9089061840157887,167230433.1628455,1.5858203076610282,481906085.63749945,1569.9872551955332,189571232892.34604,20866.243542173965,400452936524.7469,2022-10-26 16:02:21.534
595,1666803615793,12.353680476391194,3614800692.886182,1.2588270750162291,594597587.2446415,3.009918051590952,188970783.95694625,0.00640472293062543,15041330.682244223,0.04637821500963485,56902782.30854022,2.4112247177282864,799058615.6933465,0.2625088301121986,50756887.69417231,0.901883836570241,165758355.54793078,1.5744459187895548,475900167.11546147,1551.1913138447703,187250268175.07874,20805.224584969154,399237284250.5157,2022-10-26 17:00:15.793
596,1666807323230,12.263176862418184,3584943798.88463,1.2617452859147127,593381231.5024378,3.0117166035603593,189148169.23292565,0.006390177080879076,15107746.866782036,0.046345750267844606,57079463.50844364,2.390361145136309,793235988.9562064,0.2597818876872677,50386576.512583844,0.9039505127733373,166960881.80031225,1.5595146086530127,474607891.701212,1554.4384837732248,186833466912.24054,20742.686085175465,397651162805.0294,2022-10-26 18:02:03.230
597,1666810962684,12.204375654037149,3583819695.6480484,1.2594930734626606,592622901.3594819,2.992145746572247,187679017.2843636,0.006427218996463478,15133690.843892045,0.04639062061253024,56979166.94135342,2.37280959391161,788224515.8131588,0.2594275164567392,50430617.642480776,0.9029525665851424,166580362.03037494,1.548681500251306,471597182.9006202,1552.3170471227663,187961045992.7561,20661.856055562006,398692101578.04266,2022-10-26 19:02:42.684
