,Timestamp,P_ATOM,M_ATOM,P_OSMO,M_OSMO,P_JUNO,M_JUNO,P_ROWAN,M_ROWAN,P_STARS,M_STARS,P_EVMOS,M_EVMOS,P_AKASH,M_AKASH,P_SECRET,M_SECRET,P_KAVA,M_KAVA,P_ETH,M_ETH,P_BTC,M_BTC,Date
596,1658804403273,8.926913191177418,2606451343.7721224,0.8870028368872335,372333362.9858866,3.203401498491209,178827454.11731204,0.006539246265595025,11777818.093411434,0.024808045102001956,24645381.610174876,1.3659735335945393,278239388.98431504,0.32109298982154594,53658589.99095936,1.0229312830520847,180651700.01889712,1.6593476803928278,388356533.66152173,1422.6763937046176,170604928530.10938,21093.289893411984,402983925536.14044,2022-07-26 03:00:03.273
597,1658808099128,9.119219670188219,2653162735.2599673,0.9007663474411691,377547085.5299402,3.2420560827402882,180616079.1466441,0.006686887851686642,12045582.946285555,0.025343727458239613,25143834.22552112,1.359204175577125,275670668.51300347,0.32303252434480884,53888214.92612552,1.0284006217014092,181527312.38970748,1.6803000628376061,393312889.4929986,1434.3617035058262,171544492483.0583,21166.57987760302,404375678069.6759,2022-07-26 04:01:39.128
598,1658811638023,9.188480402531006,2689323204.929889,0.910368836126816,382114615.2747668,3.281702774018758,183082239.45206675,0.0067041963882694625,12078323.376005296,0.025589657404185548,25411853.742165495,1.3763638777218627,279776671.87281823,0.32914634468133025,54837869.839678496,1.026856670171433,181296224.85191092,1.6799284184978514,393785553.4281,1431.2771658285428,171905526190.16965,21173.463923479925,404127306642.3637,2022-07-26 05:00:38.023
599,1658815284750,9.254671516020736,2701341118.6351457,0.901349491486563,378888779.1353065,3.2437674257390827,181158056.8498019,0.006741747226118259,12163349.186222015,0.025506389497683128,25361580.8349695,1.3646771656927619,277584557.53581226,0.32605610787065914,54349548.852813184,1.0255988346657825,181342242.64187762,1.6828490535587022,393819455.2439078,1428.2600217406002,171450708878.0199,21167.714076793243,404379796649.9963,2022-07-26 06:01:24.750
600,1658818881889,9.215482628058465,2706374978.4336286,0.9039544055843807,378665016.3395046,3.2608689362276615,181356906.5127288,0.006746916766014696,12150889.39518753,0.025573021526163885,25339958.683047846,1.3863758916122895,281091130.9227744,0.3243030675346926,54193092.03616205,1.0185232505022797,179776950.27931094,1.6670905210134528,390785452.8521941,1418.5922298226747,170211269131.91602,21108.998447054513,403658917726.9087,2022-07-26 07:01:21.889
601,1658822526977,9.4632464140109,2768332652.5312004,0.9146142485321664,384158413.80456805,3.309615779786521,184723885.8461506,0.006805093480201598,12269123.656814845,0.02597734857068753,25811592.418757476,1.4360359783054946,290120065.76658213,0.32869136003356003,54960308.52309073,1.0176084954770566,179931331.211796,1.6714298051616152,392285824.14098626,1413.8693295479209,169526399143.0308,21093.445446831465,403039261008.13403,2022-07-26 08:02:06.977
602,1658826066700,9.460105089351659,2769850484.81705,0.9252367210049312,388209181.35441995,3.3439765953586584,185570866.9461326,0.006832453564808074,12322810.0331584,0.026295351851831305,25961917.66547156,1.4262493982164977,290280740.15082896,0.3301474693864469,55104256.257634796,1.0205859853797,180051155.54333016,1.6761062648503093,393159738.9023362,1416.2538720991788,169819865033.57,21081.1305634263,402912991242.91327,2022-07-26 09:01:06.700
603,1658829669178,9.609283642453315,2829744129.057573,0.9250792316413349,388272896.6486724,3.3571673036577163,187339205.92017442,0.006883461030043662,12405208.296323346,0.02634253741415007,26159502.544040006,1.4432182400220888,294143924.4018133,0.33269669249580336,55591709.43045957,1.0284794452884853,181548096.68231544,1.6910332248628375,396004973.5467366,1423.7205417844457,170505894376.0167,21158.096084853874,404241372307.88635,2022-07-26 10:01:09.178
604,1658833262127,9.380601634860204,2745338504.63377,0.909360433387437,381548091.2162033,3.2970976179220783,183809153.6279729,0.006818112164901755,12283127.53528609,0.02577910238691935,25591913.497806855,1.41514024125768,288603501.28340137,0.3296099787024839,55078193.978773445,1.0262978096579087,181250716.00584626,1.675596314749514,392613041.46354014,1413.3042696484272,169352541726.35434,21095.608738177565,403026754463.8534,2022-07-26 11:01:02.127
605,1658836879643,9.492922588023648,2760186012.418859,0.9144158923282677,382048477.1962664,3.3016420740498016,183330499.4040155,0.006828468856062026,12339950.078360863,0.025943638832252962,25617007.90697799,1.4153519265592447,287225446.268929,0.33010461280753806,55147229.26928728,1.0261248465312252,181221231.10994643,1.6785729878243778,393598114.60170096,1413.1643118077432,169405723669.5175,21169.777012656796,403331300739.6434,2022-07-26 12:01:19.643
